observation_id,user_id,taxon_id,scientific_name,common_name,sound_id,license_code,file_url,path
107241366,1980877,203153,Parus major,Great Tit,360432,cc-by,https://static.inaturalist.org/sounds/360432.m4a?1645516810,audio/360432.m4a
107241541,2826522,203153,Parus major,Great Tit,360433,cc-by-nc,https://static.inaturalist.org/sounds/360433.m4a?1645516877,audio/360433.m4a
107242260,1980877,203153,Parus major,Great Tit,360439,cc-by,https://static.inaturalist.org/sounds/360439.m4a?1645518696,audio/360439.m4a
107242927,3030843,203153,Parus major,Great Tit,360448,cc-by-nc,https://static.inaturalist.org/sounds/360448.m4a?1645520137,audio/360448.m4a
107243828,3030843,203153,Parus major,Great Tit,360458,cc-by-nc,https://static.inaturalist.org/sounds/360458.m4a?1645522110,audio/360458.m4a
107244832,3804546,203153,Parus major,Great Tit,360464,cc-by,https://static.inaturalist.org/sounds/360464.wav?1645524298,audio/360464.wav
107244955,3974382,203153,Parus major,Great Tit,360465,cc-by-nc,https://static.inaturalist.org/sounds/360465.m4a?1645524807,audio/360465.m4a
107252744,464262,203153,Parus major,Great Tit,360508,cc0,https://static.inaturalist.org/sounds/360508.wav?1645539551,audio/360508.wav
107299907,3458747,203153,Parus major,Great Tit,360847,cc-by,https://static.inaturalist.org/sounds/360847.mp3?1645595590,audio/360847.mp3
107301677,3458747,203153,Parus major,Great Tit,360850,cc-by,https://static.inaturalist.org/sounds/360850.mp3?1645599510,audio/360850.mp3
107303427,2826522,203153,Parus major,Great Tit,360863,cc-by-nc,https://static.inaturalist.org/sounds/360863.m4a?1645604073,audio/360863.m4a
107306781,3918672,203153,Parus major,Great Tit,360902,cc-by-nc,https://static.inaturalist.org/sounds/360902.m4a?1645612099,audio/360902.m4a
107307523,169070,203153,Parus major,Great Tit,360917,cc-by-nc,https://static.inaturalist.org/sounds/360917.m4a?1645617100,audio/360917.m4a
107307895,5379162,203153,Parus major,Great Tit,360911,cc-by-nc,https://static.inaturalist.org/sounds/360911.m4a?1645615157,audio/360911.m4a
107307972,4359732,203153,Parus major,Great Tit,360913,cc-by-nc,https://static.inaturalist.org/sounds/360913.m4a?1645615272,audio/360913.m4a
107313271,3962288,203153,Parus major,Great Tit,360948,cc-by-nc,https://static.inaturalist.org/sounds/360948.wav?1645625273,audio/360948.wav
107314115,1719466,203153,Parus major,Great Tit,360959,cc-by-nc-sa,https://static.inaturalist.org/sounds/360959.wav?1645626435,audio/360959.wav
107315434,3643504,203153,Parus major,Great Tit,360973,cc0,https://static.inaturalist.org/sounds/360973.mp3?1645628374,audio/360973.mp3
107316584,3771938,203153,Parus major,Great Tit,360988,cc-by,https://static.inaturalist.org/sounds/360988.wav?1645630110,audio/360988.wav
107318547,1963954,203153,Parus major,Great Tit,360998,cc-by-nc,https://static.inaturalist.org/sounds/360998.m4a?1645632357,audio/360998.m4a
107334472,2489493,203153,Parus major,Great Tit,361080,cc-by-nc,https://static.inaturalist.org/sounds/361080.mp3?1645649288,audio/361080.mp3
7076678,82834,13094,Erithacus rubecula,European Robin,14334,cc-by-sa,https://static.inaturalist.org/sounds/14334.wav?1502951459,audio/14334.wav
7076682,82834,13094,Erithacus rubecula,European Robin,14331,cc-by-sa,https://static.inaturalist.org/sounds/14331.wav?1502951449,audio/14331.wav
7076686,82834,13094,Erithacus rubecula,European Robin,14329,cc-by-sa,https://static.inaturalist.org/sounds/14329.wav?1502951446,audio/14329.wav
10200867,763264,13094,Erithacus rubecula,European Robin,18340,cc-by-nc,https://static.inaturalist.org/sounds/18340.mp3?1520852310,audio/18340.mp3
10259296,277626,13094,Erithacus rubecula,European Robin,18439,cc-by-nc-sa,https://static.inaturalist.org/sounds/18439.wav?1521216092,audio/18439.wav
18684873,121050,13094,Erithacus rubecula,European Robin,27694,cc-by-nc,https://static.inaturalist.org/sounds/27694.m4a?1648746889,audio/27694.m4a
19399606,1409524,13094,Erithacus rubecula,European Robin,28834,cc-by-nc,https://static.inaturalist.org/sounds/28834.mp3?1546530968,audio/28834.mp3
19524433,1395785,13094,Erithacus rubecula,European Robin,29040,cc-by-nc,https://static.inaturalist.org/sounds/29040.mp3?1547000253,audio/29040.mp3
19533533,1395785,13094,Erithacus rubecula,European Robin,29054,cc-by-nc,https://static.inaturalist.org/sounds/29054.mp3?1547050556,audio/29054.mp3
20350695,1395785,13094,Erithacus rubecula,European Robin,31231,cc-by-nc,https://static.inaturalist.org/sounds/31231.mp3?1550180550,audio/31231.mp3
21281561,675914,13094,Erithacus rubecula,European Robin,32422,cc-by-nc,https://static.inaturalist.org/sounds/32422.m4a?1648750350,audio/32422.m4a
21294718,490116,13094,Erithacus rubecula,European Robin,32441,cc-by-nc,https://static.inaturalist.org/sounds/32441.m4a?1552766512,audio/32441.m4a
21294720,490116,13094,Erithacus rubecula,European Robin,32442,cc-by-nc,https://static.inaturalist.org/sounds/32442.m4a?1552766517,audio/32442.m4a
21294723,490116,13094,Erithacus rubecula,European Robin,32443,cc-by-nc,https://static.inaturalist.org/sounds/32443.m4a?1552766523,audio/32443.m4a
21367602,490116,13094,Erithacus rubecula,European Robin,32553,cc-by-nc,https://static.inaturalist.org/sounds/32553.m4a?1552943093,audio/32553.m4a
21417996,490116,13094,Erithacus rubecula,European Robin,32703,cc-by-nc,https://static.inaturalist.org/sounds/32703.m4a?1553090088,audio/32703.m4a
21417997,490116,13094,Erithacus rubecula,European Robin,32704,cc-by-nc,https://static.inaturalist.org/sounds/32704.m4a?1553090090,audio/32704.m4a
21510494,1032079,13094,Erithacus rubecula,European Robin,32848,cc-by-nc,https://static.inaturalist.org/sounds/32848.mp3?1553337410,audio/32848.mp3
21526068,490116,13094,Erithacus rubecula,European Robin,32879,cc-by-nc,https://static.inaturalist.org/sounds/32879.m4a?1553371228,audio/32879.m4a
21526069,490116,13094,Erithacus rubecula,European Robin,32880,cc-by-nc,https://static.inaturalist.org/sounds/32880.m4a?1553371232,audio/32880.m4a
21526071,490116,13094,Erithacus rubecula,European Robin,32881,cc-by-nc,https://static.inaturalist.org/sounds/32881.m4a?1553371235,audio/32881.m4a
21526072,490116,13094,Erithacus rubecula,European Robin,32882,cc-by-nc,https://static.inaturalist.org/sounds/32882.m4a?1553371237,audio/32882.m4a
21604234,215001,13094,Erithacus rubecula,European Robin,33064,cc-by,https://static.inaturalist.org/sounds/33064.m4a?1553538991,audio/33064.m4a
21628833,1032079,13094,Erithacus rubecula,European Robin,33136,cc-by-nc,https://static.inaturalist.org/sounds/33136.mp3?1553605995,audio/33136.mp3
21727048,490116,13094,Erithacus rubecula,European Robin,33325,cc-by-nc,https://static.inaturalist.org/sounds/33325.m4a?1553836194,audio/33325.m4a
21727049,490116,13094,Erithacus rubecula,European Robin,33326,cc-by-nc,https://static.inaturalist.org/sounds/33326.m4a?1553836199,audio/33326.m4a
21727050,490116,13094,Erithacus rubecula,European Robin,33327,cc-by-nc,https://static.inaturalist.org/sounds/33327.m4a?1553836202,audio/33327.m4a
21727052,490116,13094,Erithacus rubecula,European Robin,33329,cc-by-nc,https://static.inaturalist.org/sounds/33329.m4a?1553836210,audio/33329.m4a
21727053,490116,13094,Erithacus rubecula,European Robin,33330,cc-by-nc,https://static.inaturalist.org/sounds/33330.m4a?1553836214,audio/33330.m4a
21743562,1100791,13094,Erithacus rubecula,European Robin,33371,cc-by,https://static.inaturalist.org/sounds/33371.mp3?1553891183,audio/33371.mp3
21777813,490116,13094,Erithacus rubecula,European Robin,33418,cc-by-nc,https://static.inaturalist.org/sounds/33418.m4a?1553957336,audio/33418.m4a
21826785,1453678,13094,Erithacus rubecula,European Robin,33509,cc-by-nc,https://static.inaturalist.org/sounds/33509.mp3?1554043983,audio/33509.mp3
21916444,318516,13094,Erithacus rubecula,European Robin,33691,cc-by-nc,https://static.inaturalist.org/sounds/33691.mp3?1554229411,audio/33691.mp3
22207053,490116,13094,Erithacus rubecula,European Robin,34170,cc-by-nc,https://static.inaturalist.org/sounds/34170.m4a?1554754032,audio/34170.m4a
22319949,1374722,13094,Erithacus rubecula,European Robin,34315,cc-by-nc,https://static.inaturalist.org/sounds/34315.mp3?1554981839,audio/34315.mp3
22364120,741140,13094,Erithacus rubecula,European Robin,34433,cc-by-nc,https://static.inaturalist.org/sounds/34433.mp3?1555066540,audio/34433.mp3
23150055,1363782,13094,Erithacus rubecula,European Robin,35812,cc-by-nc,https://static.inaturalist.org/sounds/35812.mp3?1556291293,audio/35812.mp3
23998863,1100791,13094,Erithacus rubecula,European Robin,36481,cc-by,https://static.inaturalist.org/sounds/36481.mp3?1556566906,audio/36481.mp3
25382970,1527518,13094,Erithacus rubecula,European Robin,39198,cc-by-nc,https://static.inaturalist.org/sounds/39198.wav?1558277432,audio/39198.wav
25727042,23016,13094,Erithacus rubecula,European Robin,39672,cc-by,https://static.inaturalist.org/sounds/39672.mp3?1558786511,audio/39672.mp3
26765695,1148550,13094,Erithacus rubecula,European Robin,41015,cc-by-nc,https://static.inaturalist.org/sounds/41015.mp4?1560196208,audio/41015.mp4
27638490,16101,13094,Erithacus rubecula,European Robin,42194,cc-by-nc,https://static.inaturalist.org/sounds/42194.m4a?1561565609,audio/42194.m4a
28407432,317,13094,Erithacus rubecula,European Robin,43057,cc0,https://static.inaturalist.org/sounds/43057.wav?1562550212,audio/43057.wav
33361083,494847,13094,Erithacus rubecula,European Robin,47553,cc-by-nc,https://static.inaturalist.org/sounds/47553.m4a?1569411789,audio/47553.m4a
34528592,1411960,13094,Erithacus rubecula,European Robin,48634,cc-by-nc,https://static.inaturalist.org/sounds/48634.wav?1571386547,audio/48634.wav
34571843,1411960,13094,Erithacus rubecula,European Robin,48688,cc-by-nc,https://static.inaturalist.org/sounds/48688.wav?1571470278,audio/48688.wav
34584396,1100791,13094,Erithacus rubecula,European Robin,48711,cc-by,https://static.inaturalist.org/sounds/48711.wav?1571499578,audio/48711.wav
35079308,215001,13094,Erithacus rubecula,European Robin,49542,cc-by,https://static.inaturalist.org/sounds/49542.m4a?1572419673,audio/49542.m4a
35234575,545290,13094,Erithacus rubecula,European Robin,49750,cc-by-nc,https://static.inaturalist.org/sounds/49750.mp3?1572783902,audio/49750.mp3
35518950,215001,13094,Erithacus rubecula,European Robin,50151,cc-by,https://static.inaturalist.org/sounds/50151.m4a?1573366195,audio/50151.m4a
35544784,227941,13094,Erithacus rubecula,European Robin,50169,cc-by-nc,https://static.inaturalist.org/sounds/50169.wav?1573422289,audio/50169.wav
35604029,1411960,13094,Erithacus rubecula,European Robin,50253,cc-by-nc,https://static.inaturalist.org/sounds/50253.wav?1573557150,audio/50253.wav
35643158,139942,13094,Erithacus rubecula,European Robin,50329,cc-by-nc,https://static.inaturalist.org/sounds/50329.mp3?1573659655,audio/50329.mp3
35643159,139942,13094,Erithacus rubecula,European Robin,50330,cc-by-nc,https://static.inaturalist.org/sounds/50330.mp3?1573659807,audio/50330.mp3
35809610,2020175,13094,Erithacus rubecula,European Robin,50607,cc-by-nc,https://static.inaturalist.org/sounds/50607.wav?1574058330,audio/50607.wav
35817135,1411960,13094,Erithacus rubecula,European Robin,50627,cc-by-nc,https://static.inaturalist.org/sounds/50627.wav?1574089560,audio/50627.wav
35944558,1411960,13094,Erithacus rubecula,European Robin,50869,cc-by-nc,https://static.inaturalist.org/sounds/50869.wav?1574422614,audio/50869.wav
35973654,1527518,13094,Erithacus rubecula,European Robin,50932,cc-by-nc,https://static.inaturalist.org/sounds/50932.wav?1574502902,audio/50932.wav
35974411,1527518,13094,Erithacus rubecula,European Robin,50934,cc-by-nc,https://static.inaturalist.org/sounds/50934.wav?1574504498,audio/50934.wav
36011665,139942,13094,Erithacus rubecula,European Robin,50999,cc-by-nc,https://static.inaturalist.org/sounds/50999.mp3?1574587196,audio/50999.mp3
36011666,139942,13094,Erithacus rubecula,European Robin,51000,cc-by-nc,https://static.inaturalist.org/sounds/51000.mp3?1574587258,audio/51000.mp3
36051786,1411960,13094,Erithacus rubecula,European Robin,51088,cc-by-nc,https://static.inaturalist.org/sounds/51088.wav?1574665838,audio/51088.wav
36051823,1673214,13094,Erithacus rubecula,European Robin,51089,cc-by-nc,https://static.inaturalist.org/sounds/51089.wav?1574666052,audio/51089.wav
36142491,1527518,13094,Erithacus rubecula,European Robin,51275,cc-by-nc,https://static.inaturalist.org/sounds/51275.wav?1574889983,audio/51275.wav
36673907,1342851,13094,Erithacus rubecula,European Robin,52858,cc-by-nc,https://static.inaturalist.org/sounds/52858.mp3?1576426854,audio/52858.mp3
36702731,1411960,13094,Erithacus rubecula,European Robin,52891,cc-by-nc,https://static.inaturalist.org/sounds/52891.wav?1576507742,audio/52891.wav
36702760,1411960,13094,Erithacus rubecula,European Robin,52892,cc-by-nc,https://static.inaturalist.org/sounds/52892.wav?1576507902,audio/52892.wav
36703488,1411960,13094,Erithacus rubecula,European Robin,52898,cc-by-nc,https://static.inaturalist.org/sounds/52898.wav?1576510631,audio/52898.wav
36704109,1411960,13094,Erithacus rubecula,European Robin,52900,cc-by-nc,https://static.inaturalist.org/sounds/52900.wav?1576512101,audio/52900.wav
36704388,1411960,13094,Erithacus rubecula,European Robin,52903,cc-by-nc,https://static.inaturalist.org/sounds/52903.wav?1576513072,audio/52903.wav
36771455,1864501,13094,Erithacus rubecula,European Robin,53028,cc-by-nc,https://static.inaturalist.org/sounds/53028.m4a?1576737188,audio/53028.m4a
36773189,1411960,13094,Erithacus rubecula,European Robin,53036,cc-by-nc,https://static.inaturalist.org/sounds/53036.wav?1576748605,audio/53036.wav
36773213,1411960,13094,Erithacus rubecula,European Robin,53037,cc-by-nc,https://static.inaturalist.org/sounds/53037.wav?1576748769,audio/53037.wav
36795435,1411960,13094,Erithacus rubecula,European Robin,53069,cc-by-nc,https://static.inaturalist.org/sounds/53069.wav?1576832796,audio/53069.wav
37031842,1527518,13094,Erithacus rubecula,European Robin,53577,cc-by-nc,https://static.inaturalist.org/sounds/53577.wav?1577548096,audio/53577.wav
37040184,1527518,13094,Erithacus rubecula,European Robin,53589,cc-by-nc,https://static.inaturalist.org/sounds/53589.wav?1577564611,audio/53589.wav
37043656,1527518,13094,Erithacus rubecula,European Robin,53597,cc-by-nc,https://static.inaturalist.org/sounds/53597.wav?1577571420,audio/53597.wav
37167035,139942,13094,Erithacus rubecula,European Robin,53865,cc-by-nc,https://static.inaturalist.org/sounds/53865.mp3?1577908136,audio/53865.mp3
37187227,1411960,13094,Erithacus rubecula,European Robin,53890,cc-by-nc,https://static.inaturalist.org/sounds/53890.wav?1577951031,audio/53890.wav
37187228,1411960,13094,Erithacus rubecula,European Robin,53891,cc-by-nc,https://static.inaturalist.org/sounds/53891.wav?1577951102,audio/53891.wav
37270468,1527518,13094,Erithacus rubecula,European Robin,54061,cc-by-nc,https://static.inaturalist.org/sounds/54061.wav?1578159359,audio/54061.wav
37344070,139942,13094,Erithacus rubecula,European Robin,54244,cc-by-nc,https://static.inaturalist.org/sounds/54244.mp3?1578335574,audio/54244.mp3
37366754,1411960,13094,Erithacus rubecula,European Robin,54313,cc-by-nc,https://static.inaturalist.org/sounds/54313.wav?1578399061,audio/54313.wav
37366780,1411960,13094,Erithacus rubecula,European Robin,54314,cc-by-nc,https://static.inaturalist.org/sounds/54314.wav?1578399231,audio/54314.wav
37465043,1527518,13094,Erithacus rubecula,European Robin,54549,cc-by-nc,https://static.inaturalist.org/sounds/54549.wav?1578689551,audio/54549.wav
37465044,1527518,13094,Erithacus rubecula,European Robin,54548,cc-by-nc,https://static.inaturalist.org/sounds/54548.wav?1578689551,audio/54548.wav
37842059,1411960,13094,Erithacus rubecula,European Robin,55446,cc-by-nc,https://static.inaturalist.org/sounds/55446.wav?1579693459,audio/55446.wav
37842070,1411960,13094,Erithacus rubecula,European Robin,55447,cc-by-nc,https://static.inaturalist.org/sounds/55447.wav?1579693554,audio/55447.wav
37870101,1411960,13094,Erithacus rubecula,European Robin,55583,cc-by-nc,https://static.inaturalist.org/sounds/55583.wav?1579776047,audio/55583.wav
37870599,1411960,13094,Erithacus rubecula,European Robin,55584,cc-by-nc,https://static.inaturalist.org/sounds/55584.wav?1579777326,audio/55584.wav
37945669,139942,13094,Erithacus rubecula,European Robin,55735,cc-by-nc,https://static.inaturalist.org/sounds/55735.mp3?1579961050,audio/55735.mp3
37966010,2515682,13094,Erithacus rubecula,European Robin,55795,cc-by,https://static.inaturalist.org/sounds/55795.mp3?1579995352,audio/55795.mp3
37998091,139942,13094,Erithacus rubecula,European Robin,55881,cc-by-nc,https://static.inaturalist.org/sounds/55881.mp3?1580068247,audio/55881.mp3
37998092,139942,13094,Erithacus rubecula,European Robin,55882,cc-by-nc,https://static.inaturalist.org/sounds/55882.mp3?1580068341,audio/55882.mp3
38032297,139942,13094,Erithacus rubecula,European Robin,55958,cc-by-nc,https://static.inaturalist.org/sounds/55958.mp3?1580148115,audio/55958.mp3
38088177,1411960,13094,Erithacus rubecula,European Robin,56078,cc-by-nc,https://static.inaturalist.org/sounds/56078.wav?1580304141,audio/56078.wav
38128829,336491,13094,Erithacus rubecula,European Robin,56223,cc-by,https://static.inaturalist.org/sounds/56223.mpga?1580421343,audio/56223.mpga
38257243,545290,13094,Erithacus rubecula,European Robin,56528,cc-by-nc,https://static.inaturalist.org/sounds/56528.mp3?1580739024,audio/56528.mp3
38324208,1733167,13094,Erithacus rubecula,European Robin,56909,cc-by-nc,https://static.inaturalist.org/sounds/56909.wav?1580901776,audio/56909.wav
38338770,1527518,13094,Erithacus rubecula,European Robin,56960,cc-by-nc,https://static.inaturalist.org/sounds/56960.wav?1580935163,audio/56960.wav
38345914,1411960,13094,Erithacus rubecula,European Robin,56989,cc-by-nc,https://static.inaturalist.org/sounds/56989.wav?1580951488,audio/56989.wav
38354867,2391245,13094,Erithacus rubecula,European Robin,57052,cc-by-nc,https://static.inaturalist.org/sounds/57052.m4a?1580984203,audio/57052.m4a
38457909,1375137,13094,Erithacus rubecula,European Robin,57325,cc-by-nc,https://static.inaturalist.org/sounds/57325.mp3?1581237736,audio/57325.mp3
38703838,1527518,13094,Erithacus rubecula,European Robin,57953,cc-by-nc,https://static.inaturalist.org/sounds/57953.mp3?1581846214,audio/57953.mp3
39210592,2527017,13094,Erithacus rubecula,European Robin,58896,cc-by-nc,https://static.inaturalist.org/sounds/58896.m4a?1582650421,audio/58896.m4a
39240995,1967944,13094,Erithacus rubecula,European Robin,58976,cc-by-nc,https://static.inaturalist.org/sounds/58976.mp3?1582724787,audio/58976.mp3
39496354,2615632,13094,Erithacus rubecula,European Robin,61036,cc-by-nc,https://static.inaturalist.org/sounds/61036.wav?1583871973,audio/61036.wav
39542640,370501,13094,Erithacus rubecula,European Robin,59997,cc-by-nc,https://static.inaturalist.org/sounds/59997.m4a?1583353452,audio/59997.m4a
39618603,1527518,13094,Erithacus rubecula,European Robin,60319,cc-by-nc,https://static.inaturalist.org/sounds/60319.wav?1583521034,audio/60319.wav
39863090,2461370,13094,Erithacus rubecula,European Robin,61204,cc-by-nc,https://static.inaturalist.org/sounds/61204.wav?1583972091,audio/61204.wav
39903476,2461370,13094,Erithacus rubecula,European Robin,61336,cc-by-nc,https://static.inaturalist.org/sounds/61336.wav?1584055000,audio/61336.wav
39944044,2461370,13094,Erithacus rubecula,European Robin,61455,cc-by-nc,https://static.inaturalist.org/sounds/61455.wav?1584139651,audio/61455.wav
39944053,2461370,13094,Erithacus rubecula,European Robin,61461,cc-by-nc,https://static.inaturalist.org/sounds/61461.wav?1584140719,audio/61461.wav
40090558,545290,13094,Erithacus rubecula,European Robin,62044,cc-by-nc,https://static.inaturalist.org/sounds/62044.mp3?1584383434,audio/62044.mp3
40174515,1017850,13094,Erithacus rubecula,European Robin,62283,cc-by-nc,https://static.inaturalist.org/sounds/62283.m4a?1584533163,audio/62283.m4a
40198336,1731167,13094,Erithacus rubecula,European Robin,62411,cc-by-nc,https://static.inaturalist.org/sounds/62411.mp3?1584563293,audio/62411.mp3
40266992,1791447,13094,Erithacus rubecula,European Robin,62679,cc-by,https://static.inaturalist.org/sounds/62679.mp3?1584664591,audio/62679.mp3
40284588,999066,13094,Erithacus rubecula,European Robin,62725,cc-by,https://static.inaturalist.org/sounds/62725.mp3?1584695648,audio/62725.mp3
40288149,999066,13094,Erithacus rubecula,European Robin,62737,cc-by,https://static.inaturalist.org/sounds/62737.mp3?1584706657,audio/62737.mp3
40292418,999066,13094,Erithacus rubecula,European Robin,62761,cc-by,https://static.inaturalist.org/sounds/62761.wav?1584714240,audio/62761.wav
40505333,999066,13094,Erithacus rubecula,European Robin,63171,cc-by,https://static.inaturalist.org/sounds/63171.wav?1584863848,audio/63171.wav
40509176,999066,13094,Erithacus rubecula,European Robin,63179,cc-by,https://static.inaturalist.org/sounds/63179.wav?1584866112,audio/63179.wav
40598968,5643,13094,Erithacus rubecula,European Robin,63554,cc-by-nc,https://static.inaturalist.org/sounds/63554.m4a?1584991666,audio/63554.m4a
40630872,545290,13094,Erithacus rubecula,European Robin,63603,cc-by-nc,https://static.inaturalist.org/sounds/63603.mp3?1585046136,audio/63603.mp3
40634995,2643331,13094,Erithacus rubecula,European Robin,63640,cc0,https://static.inaturalist.org/sounds/63640.m4a?1585056950,audio/63640.m4a
40635509,2643331,13094,Erithacus rubecula,European Robin,63647,cc0,https://static.inaturalist.org/sounds/63647.m4a?1585057848,audio/63647.m4a
41022736,227941,13094,Erithacus rubecula,European Robin,65281,cc-by-nc,https://static.inaturalist.org/sounds/65281.m4a?1585553377,audio/65281.m4a
41063242,1387615,13094,Erithacus rubecula,European Robin,65445,cc-by,https://static.inaturalist.org/sounds/65445.m4a?1585597291,audio/65445.m4a
41096990,2690067,13094,Erithacus rubecula,European Robin,65586,cc-by-nc,https://static.inaturalist.org/sounds/65586.m4a?1585648430,audio/65586.m4a
41183850,898963,13094,Erithacus rubecula,European Robin,65884,cc-by-nc,https://static.inaturalist.org/sounds/65884.m4a?1585770084,audio/65884.m4a
41214768,1100791,13094,Erithacus rubecula,European Robin,65973,cc-by,https://static.inaturalist.org/sounds/65973.wav?1585804973,audio/65973.wav
41308168,1311971,13094,Erithacus rubecula,European Robin,66237,cc-by-nc,https://static.inaturalist.org/sounds/66237.wav?1585937336,audio/66237.wav
41346294,999066,13094,Erithacus rubecula,European Robin,66332,cc-by,https://static.inaturalist.org/sounds/66332.m4a?1585979780,audio/66332.m4a
41355118,2496281,13094,Erithacus rubecula,European Robin,66375,cc-by-nc,https://static.inaturalist.org/sounds/66375.m4a?1585999582,audio/66375.m4a
41433974,898963,13094,Erithacus rubecula,European Robin,66766,cc-by-nc,https://static.inaturalist.org/sounds/66766.m4a?1586086771,audio/66766.m4a
41463563,999066,13094,Erithacus rubecula,European Robin,66898,cc-by,https://static.inaturalist.org/sounds/66898.m4a?1586111061,audio/66898.m4a
41629166,2416661,13094,Erithacus rubecula,European Robin,67793,cc-by-nc,https://static.inaturalist.org/sounds/67793.wav?1586286915,audio/67793.wav
41716054,2725738,13094,Erithacus rubecula,European Robin,68283,cc-by-nc,https://static.inaturalist.org/sounds/68283.m4a?1586380767,audio/68283.m4a
41716856,1387615,13094,Erithacus rubecula,European Robin,68296,cc-by,https://static.inaturalist.org/sounds/68296.m4a?1586381873,audio/68296.m4a
41748596,2666117,13094,Erithacus rubecula,European Robin,68471,cc-by-sa,https://static.inaturalist.org/sounds/68471.wav?1586423362,audio/68471.wav
41782044,1882892,13094,Erithacus rubecula,European Robin,68628,cc0,https://static.inaturalist.org/sounds/68628.m4a?1586463465,audio/68628.m4a
41842821,1409524,13094,Erithacus rubecula,European Robin,68874,cc-by-nc,https://static.inaturalist.org/sounds/68874.mp3?1586542759,audio/68874.mp3
41850446,1409524,13094,Erithacus rubecula,European Robin,68867,cc-by-nc,https://static.inaturalist.org/sounds/68867.mp3?1586542187,audio/68867.mp3
41851424,1387615,13094,Erithacus rubecula,European Robin,68911,cc-by,https://static.inaturalist.org/sounds/68911.m4a?1586549742,audio/68911.m4a
41916165,1411960,13094,Erithacus rubecula,European Robin,69194,cc-by-nc,https://static.inaturalist.org/sounds/69194.wav?1586624131,audio/69194.wav
41916231,1411960,13094,Erithacus rubecula,European Robin,69198,cc-by-nc,https://static.inaturalist.org/sounds/69198.wav?1586624165,audio/69198.wav
41920130,1527518,13094,Erithacus rubecula,European Robin,69221,cc-by-nc,https://static.inaturalist.org/sounds/69221.wav?1586626137,audio/69221.wav
41940664,1387615,13094,Erithacus rubecula,European Robin,69294,cc-by,https://static.inaturalist.org/sounds/69294.m4a?1586638372,audio/69294.m4a
41978782,2668650,13094,Erithacus rubecula,European Robin,69438,cc-by-nc,https://static.inaturalist.org/sounds/69438.mp3?1586673692,audio/69438.mp3
41978818,1453678,13094,Erithacus rubecula,European Robin,69439,cc-by-nc,https://static.inaturalist.org/sounds/69439.mp3?1586673722,audio/69439.mp3
41979267,1453678,13094,Erithacus rubecula,European Robin,69445,cc-by-nc,https://static.inaturalist.org/sounds/69445.mp3?1586674379,audio/69445.mp3
41985568,1643612,13094,Erithacus rubecula,European Robin,69482,cc-by-nc,https://static.inaturalist.org/sounds/69482.m4a?1586687437,audio/69482.m4a
41986788,898963,13094,Erithacus rubecula,European Robin,69492,cc-by-nc,https://static.inaturalist.org/sounds/69492.m4a?1586689287,audio/69492.m4a
42013996,1093166,13094,Erithacus rubecula,European Robin,69625,cc-by-nc,https://static.inaturalist.org/sounds/69625.mp3?1586713367,audio/69625.mp3
42030954,1153693,13094,Erithacus rubecula,European Robin,69707,cc-by-nc,https://static.inaturalist.org/sounds/69707.wav?1586723891,audio/69707.wav
42087752,1411960,13094,Erithacus rubecula,European Robin,69913,cc-by-nc,https://static.inaturalist.org/sounds/69913.wav?1586787033,audio/69913.wav
42094349,1411960,13094,Erithacus rubecula,European Robin,69950,cc-by-nc,https://static.inaturalist.org/sounds/69950.wav?1586792268,audio/69950.wav
42153987,2543683,13094,Erithacus rubecula,European Robin,70155,cc-by-nc,https://static.inaturalist.org/sounds/70155.m4a?1586862912,audio/70155.m4a
42154031,2543683,13094,Erithacus rubecula,European Robin,70162,cc-by-nc,https://static.inaturalist.org/sounds/70162.m4a?1586863094,audio/70162.m4a
42225754,1611161,13094,Erithacus rubecula,European Robin,70384,cc-by-nc,https://static.inaturalist.org/sounds/70384.m4a?1586945709,audio/70384.m4a
42241443,1992254,13094,Erithacus rubecula,European Robin,70458,cc-by,https://static.inaturalist.org/sounds/70458.wav?1586966546,audio/70458.wav
42298757,2667561,13094,Erithacus rubecula,European Robin,70647,cc-by-nc,https://static.inaturalist.org/sounds/70647.m4a?1587023912,audio/70647.m4a
42311334,1112044,13094,Erithacus rubecula,European Robin,70710,cc-by-nc,https://static.inaturalist.org/sounds/70710.m4a?1587046832,audio/70710.m4a
42314048,2731379,13094,Erithacus rubecula,European Robin,70722,cc-by-nc,https://static.inaturalist.org/sounds/70722.wav?1587049714,audio/70722.wav
42557547,2437483,13094,Erithacus rubecula,European Robin,71636,cc-by-sa,https://static.inaturalist.org/sounds/71636.wav?1587294134,audio/71636.wav
42558615,2566752,13094,Erithacus rubecula,European Robin,71645,cc-by-nc,https://static.inaturalist.org/sounds/71645.m4a?1587295817,audio/71645.m4a
42584874,1611161,13094,Erithacus rubecula,European Robin,71792,cc-by-nc,https://static.inaturalist.org/sounds/71792.m4a?1587316438,audio/71792.m4a
42644872,78963,13094,Erithacus rubecula,European Robin,71989,cc-by,https://static.inaturalist.org/sounds/71989.wav?1587356330,audio/71989.wav
42651499,2781006,13094,Erithacus rubecula,European Robin,72014,cc-by-nc,https://static.inaturalist.org/sounds/72014.m4a?1587368806,audio/72014.m4a
42655489,1453678,13094,Erithacus rubecula,European Robin,72040,cc-by-nc,https://static.inaturalist.org/sounds/72040.mp3?1587377025,audio/72040.mp3
